/home/basti/code/dvarapandita/data/jna113_sa3:10	tato 'nusandhānadhiyā vyadhāyi yat svasiddham evāpramayāpi tat kila |	tatas CX # nusaMDAna NC Case=Cpd # DI NC Case=Ins|Number=1|Gender=Fem # viDA V Tense=Aor|Mood=Ind|Voice=Pass|Person=3|Number=Sing # yad PRL Case=Nom|Number=1|Gender=Neut # sva JJ Case=Cpd # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # eva CEM # apramA NC Case=Ins|Number=1|Gender=Fem # api CX # tad PRD Case=Nom|Number=1|Gender=Neut # kila CX #
/home/basti/code/dvarapandita/data/jna113_sa3:11	pramāvatāre tu parāpravedane sphuṭaṃ viyaccitraṇam īdṛśī sthitiḥ ||	pramAvat JJ Case=Dat|Number=1|Gender=Masc # tu CCD # para PPX Case=Cpd # apravedana NC Case=Loc|Number=1|Gender=Neut # sPuwa JJ Case=Nom|Number=1|Gender=Neut # viyant NC Case=Nom|Number=1|Gender=Neut # citraNa JJ Case=Nom|Number=1|Gender=Neut # IdRSa JJ Case=Nom|Number=1|Gender=Fem # sTiti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna113_sa3:12	na koṣṭhaśuddhyāpi tathocitā sthitiḥ yato na jātu pratipattigocaraḥ |	na CNG # kozWa NC Case=Cpd # SudDi NC Case=Ins|Number=1|Gender=Fem # api CX # taTA CX # ucita JJ Case=Nom|Number=1|Gender=Fem # sTiti NC Case=Nom|Number=1|Gender=Fem # yatas CX # na CNG # jAtu CX # pratipatti NC Case=Cpd # gocara JJ Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna113_sa3:13	kadāpi kenāpi hi dṛṣṭam anyadā saheta sandeham abādhitaṃ yadi ||	kadApi CX # ka PRQ Case=Ins|Number=1|Gender=Masc # api CX # hi CX # dRS PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # anyadA CX # sah V Tense=Pres|Mood=Opt|Person=3|Number=Sing # saMdeha NC Case=Acc|Number=1|Gender=Masc # abADita JJ Case=Nom|Number=1|Gender=Neut # yadi CSB #
/home/basti/code/dvarapandita/data/jna113_sa3:14	kramo 'pi tasmād avasāya paddhatiṃ vinā na so 'py andha ivānyavedane |	krama NC Case=Nom|Number=1|Gender=Masc # api CX # tasmAt CX # avasa NC Case=Dat|Number=1|Gender=Neut # padDati NC Case=Acc|Number=1|Gender=Fem # vinA CX # na CNG # tad PRD Case=Nom|Number=1|Gender=Masc # api CX # anDa JJ Case=Nom|Number=1|Gender=Masc # iva CCM # anya PPX Case=Cpd # vedana NC Case=Loc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna113_sa3:15	tato bahirvipluta eva na pramā na viplutaḥ svātmani tatra na kramaḥ ||	tatas CX # bahirvipluta JJ Case=Nom|Number=1|Gender=Masc # eva CEM # na CNG # pramA NC Case=Nom|Number=1|Gender=Fem # na CNG # viplu PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # sva JJ Case=Cpd # Atman NC Case=Loc|Number=1|Gender=Masc # tatra CAD # na CNG # krama NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna113_sa3:16	tathā dhvaner eva na siddhir ity asat parāparībhūtam apīkṣitaṃ na hi |	taTA CX # Dvani NC Case=Gen|Number=1|Gender=Masc # eva CEM # na CNG # sidDi NC Case=Nom|Number=1|Gender=Fem # iti CQT # asat JJ Case=Nom|Number=1|Gender=Neut # parAparIBU PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # api CX # Ikzita NC Case=Nom|Number=1|Gender=Neut # na CNG # hi CX #
/home/basti/code/dvarapandita/data/jna113_sa3:17	parasya vittir na na cātmano bhramaḥ bhrame 'pi na svasya tathā vivakṣitam ||	para PPX Case=Gen|Number=1|Gender=Masc # vitti NC Case=Nom|Number=1|Gender=Fem # na CNG # ca CCD # Atman NC Case=Gen|Number=1|Gender=Masc # Brama NC Case=Nom|Number=1|Gender=Masc # Brama NC Case=Loc|Number=1|Gender=Masc # api CX # na CNG # sva JJ Case=Gen|Number=1|Gender=Masc # taTA CX # vivakzita NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna113_sa3:18	 nanu hetuphalabhāvavilopas tvayāpi kathaṃ sādhyaḥ, pramāṇābhāvāt | na hi pratyakṣaṃ niścāyakam, avikalpatvāt | nāpi vikalpamātram, atiprasaṅgāt | pratyakṣaje liṅgaje vāvasayaḥ svakāraṇasyārthasya niścāyakaḥ pratibandhād iti cet | pramāṇasiddha eva tarhi hetuphalabhāvaḥ kathaṃ bādhyaḥ syāt |	nanu CX # hetu NC Case=Cpd # Pala NC Case=Cpd # BAva NC Case=Cpd # vilopa NC Case=Nom|Number=1|Gender=Masc # tvad PPR Case=Ins|Number=1|Gender= # api CX # kaTam CX # sADay KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # pramANa NC Case=Cpd # aBAva NC Case=Abl|Number=1|Gender=Masc # na CNG # hi CX # pratyakza NC Case=Nom|Number=1|Gender=Neut # niScArayyaka JJ Case=Nom|Number=1|Gender=Neut # avikalpa JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # na CNG # api CX # vikalpa NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut #atiprasaFga NC Case=Abl|Number=1|Gender=Masc # pratyakza NC Case=Cpd # ja JJ Case=Loc|Number=1|Gender=Neut # liFga NC Case=Cpd # ja JJ Case=Loc|Number=1|Gender=Neut # vA CCD # avasA NC Case=Nom|Number=3|Gender=Fem # sva JJ Case=Cpd # kAraNa NC Case=Gen|Number=1|Gender=Neut # arTa NC Case=Gen|Number=1|Gender=Masc # niSca CCD # ayaka JJ Case=Nom|Number=1|Gender=Masc # pratibanDa NC Case=Abl|Number=1|Gender=Masc # iti CQT # ced CX # pramANa NC Case=Cpd # siD PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # eva CEM # tarhi CX # hetu NC Case=Cpd # Pala NC Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc #kaTam CX #
/home/basti/code/dvarapandita/data/jna113_sa3:19	tad ayuktam | na hy evaṃ pramānasiddhir upapāditā bhavati, pratyakṣasya hetuphalabhāvagrahaniṣedhe 'pravṛttiniṣedhākṣepāt | paropagamāpekṣāyāṃ na ca svatantrasiddhiḥ, prasaṅgasyāsādhanatvāt | kevalaṃ parasya pratiṣedhapratibandhamātram upasaṃhared ayam upanyāsaḥ |	tad PRD Case=Nom|Number=1|Gender=Neut # ayukta JJ Case=Nom|Number=1|Gender=Neut # na CNG # hi CX # evam CX # pramAna NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # upapAday PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # BU V Tense=Pres|Mood=Ind|Person=3|Number=Sing # pratyakza NC Case=Gen|Number=1|Gender=Neut # hetu NC Case=Cpd # Pala NC Case=Cpd # BAva NC Case=Cpd # graha NC Case=Cpd # nizeDa NC Case=Loc|Number=1|Gender=Masc # pravRtti NC Case=Cpd # nizeDa NC Case=Cpd # Akzepa NC Case=Abl|Number=1|Gender=Masc # para PPX Case=Cpd # upagama NC Case=Cpd # apekzA NC Case=Locna CNG # ca CCD # svatantra JJ Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # prasaFga NC Case=Gen|Number=1|Gender=Masc # asADana NC Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # kevala JJ Case=Acc|Number=1|Gender=Neut # para PPX Case=Gen|Number=1|Gender=Masc # pratizeDa NC Case=Cpd # pratibanDa NC Case=Cpd # mAtra NC Case=Acc|Number=1|Gender=Neut # upasaMhR V Tense=Pres|Mood=Opt|Person=3|Number=Sing # idam PRD Case=Nom|Number=1|Gender=Masc # upanyAsa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna113_sa3:20	 [414] yadi hetoḥ kuto 'pi syād bādhā hetuphalasthiteḥ |	yadi CSB # hetu NC Case=Gen|Number=1|Gender=Masc # kutas CX # api CX # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # bADA NC Case=Nom|Number=1|Gender=Fem # hetu NC Case=Cpd # Pala NC Case=Cpd # sTiti NC Case=Gen|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna113_sa3:21	sa eva hetur atha na siddhā hetuphalasthitiḥ ||	tad PRD Case=Nom|Number=1|Gender=Masc # eva CEM # hetu NC Case=Nom|Number=1|Gender=Masc # aTa CAD # na CNG # siD PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # hetu NC Case=Cpd # Pala NC Case=Cpd # sTiti NC Case=Nom|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna113_sa3:22	 tathā ca,	taTA CX # ca CCD #
/home/basti/code/dvarapandita/data/jna113_sa3:23	 na hetur astīti vadan sahetukam (corr.: sahetukram) (***)	na CNG # hetu NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # vad KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # sa CX # hetuka JJ Case=Nom|Number=1|Gender=Neut # ca CCD # ur CX # sa CX # hetu NC Case=Cpd # krama NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna113_sa3:24	 ityādi | na ca parasya niṣedhapratibandhe kṛte svayaṃ sadvyavahārasiddhiḥ | atha parasyāpi parāmarśasiddhipratibandha eva, na kenacit pramāṇena hetuphalabhāvasiddhir iti nāsadvyavahārasiddhir iti cet, na, pareṇa tanmātrasyaivārabdhatvāt | sattāvyavahāro 'pi hi prasādhakapramāṇādhīnaḥ siddhas tad yadi hetuphalabhāve 'pi kiñcit pramāṇaṃ syāt, syāt tadbhāvaḥ | tadabhāve katham eṣa iti | tad ayaṃ hetuphalabhāvaḥ kvacit kadācit upalambhasambhāvanāvinākṛto bahirarthena sārdhaṃ niratyayām maitrīm āvahati |	ityAdi JJ Case=Nom|Number=1|Gender=Neut # na CNG # ca CCD # para PPX Case=Gen|Number=1|Gender=Masc # nizeDa NC Case=Cpd # pratibanDa NC Case=Loc|Number=1|Gender=Masc # kR PPP Case=Loc|Number=1|Gender=Masc|VerbForm=PPP # svayam CX # sat JJ Case=Cpd # vyavahAra NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # aTa CAD # para PPX Case=Gen|Number=1|Gender=Masc # api CX # parAmarSa NC Case=Cpd # sidDi NC Case=Cpd # pratibanDa NC Case=Nom|Number=1|Gender=Masc # eva CEM # na CNG # kaScit PRI Case=Ins|Number=1|Gender=Masc #pramANa NC Case=Ins|Number=1|Gender=Neut # hetu NC Case=Cpd # Pala NC Case=Cpd # BAva NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # iti CQT # na CNG # asat JJ Case=Cpd # vyavahAra NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # iti CQT # ced CX # na CNG # para PPX Case=Ins|Number=1|Gender=Neut # tanmAtra NC Case=Gen|Number=1|Gender=Neut # eva CEM # AraB PPP Case=Cpd|VerbForm=PPP # tva NC Case=Abl|Number=1|Gender=Neut # sattA NC Case=Cpd # vyavahAra NC Case=Nom|Number=1|Gender=Masc # api CX # hi CX # prasADaka NC Case=Cpd # pramANa NC Case=Cpd # aDIna JJ Case=Nom|Number=1|Gender=Masc #siD PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # tad PRD Case=Nom|Number=1|Gender=Neut # yadi CSB # hetu NC Case=Cpd # Pala NC Case=Cpd # BAva NC Case=Loc|Number=1|Gender=Masc # api CX # kaScit PRI Case=Nom|Number=1|Gender=Neut # pramANa NC Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tad PRD Case=Cpd # BAva NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Cpd # aBAva NC Case=Loc|Number=1|Gender=Masc # kaTam CX # etad PRD Case=Nom|Number=1|Gender=Masc # iti CQT # tad PRD Case=Nom|Number=1|Gender=NeutkadAcid CX # upalamBa NC Case=Cpd # samBAvanA NC Case=Cpd # vinAkRta JJ Case=Nom|Number=1|Gender=Masc # bahis CX # arTa NC Case=Ins|Number=1|Gender=Masc # sArDam CX # niratyaya JJ Case=Acc|Number=1|Gender=Fem # mEtrI NC Case=Acc|Number=1|Gender=Fem # Avah V Tense=Pres|Mood=Ind|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna113_sa3:25	 bāhye doṣāntarasyāpi sambhavān na tuleti cet |	bAhya JJ Case=Loc|Number=1|Gender=Masc # doza NC Case=Cpd # antara JJ Case=Gen|Number=1|Gender=Masc # api CX # sa CX # Bavat JJ Case=Nom|Number=1|Gender=Masc # na CNG # tulA NC Case=Nom|Number=1|Gender=Fem # iti CQT # ced CX #
/home/basti/code/dvarapandita/data/jna113_sa3:26	dūṣaṇāntaram atrāpi yathābhāṣyakṛtoditam ||	dUzaNa NC Case=Cpd # antara JJ Case=Nom|Number=1|Gender=Neut # atra CAD # api CX # yaTA CCM # BAzya NC Case=Cpd # kR PPP Case=Cpd|VerbForm=PPP # vad PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna113_sa3:27	vinmātrānavatāre 'pi sūtravārttikayor giraḥ |	vinmAtra JJ Case=Cpd # anavatAra NC Case=Loc|Number=1|Gender=Masc # api CX # sUtra NC Case=Cpd # vArttika NC Case=Gen|Number=2|Gender=Masc # gir NC Case=Gen|Number=1|Gender=Fem #
/home/basti/code/dvarapandita/data/jna113_sa3:28	tathaiva (88a) balanād bhāṣye svakasvātantryabimbanam ||	taTA CX # eva CEM # balana NC Case=Abl|Number=1|Gender=Neut # BAzya NC Case=Loc|Number=1|Gender=Neut # svaka JJ Case=Cpd # svAtantrya NC Case=Cpd # bimbana NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna113_sa3:29	naivaṃ vā kiṃ na bāhye 'pi doṣo 'yaṃ kevalo mataḥ |	na CNG # evam CX # vA CCD # ka PRQ Case=Nom|Number=1|Gender=Neut # na CNG # bAhya JJ Case=Loc|Number=1|Gender=Neut # api CX # doza NC Case=Nom|Number=1|Gender=Masc # yad PRL Case=Acc|Number=1|Gender=Masc # kevala JJ Case=Nom|Number=1|Gender=Masc # man PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna113_sa3:30	yadi bāhyo 'nubhūyetetyādi yatno 'nyathā katham ||	yadi CSB # bAhya JJ Case=Nom|Number=1|Gender=Masc # nu CX # BU V Tense=Aor|Mood=Prec|Person=3|Number=Sing # ityAdi JJ Case=Nom|Number=1|Gender=Neut # yatna NC Case=Nom|Number=1|Gender=Masc # kaTam CX # kaTam CX #
